 Daily Wholesale Price Bulletin	
Sunday, November 10-2013	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	80	90	85	
Tomato Small	Kg	50	60	55	
Potato Red	Kg	40	42	41	
Potato White	Kg	32	35	34	
Onion Dry	Kg	100	110	105	
Carrot	Kg	100	120	110	
Cabbage	Kg	35	36	36	
Cauli Local	Kg	50	60	55	
Raddish Red	Kg	40	50	45	
Raddish White	Kg	24	30	27	
Brinjal Long	Kg	55	60	58	
Brinjal Round	Kg	55	60	58	
Cow pea	Kg	100	120	110	
Green Peas	Kg	70	80	75	
French Bean	Kg	45	50	48	
Bitter Gourd	Kg	80	90	85	
Bottle Gourd	Kg	40	50	46	
Pointed Gourd	Kg	70	80	75	
Pumpkin	Kg	20	24	22	
Turnip	Kg	45	50	48	
Sweet Potato	Kg	40	50	46	
Barela	Kg	28	35	31	
Arum	Kg	35	40	38	
Christophine	Kg	16	20	18	
Brd Leaf Mustard	Kg	30	40	35	
Spinach Leaf	Kg	65	70	68	
Cress Leaf	Kg	65	70	68	
Mustard Leaf	Kg	50	60	55	
Fenugreek Leaf	Kg	75	80	78	
Onion Green	Kg	80	90	85	
Bakula	Kg	80	90	85	
Yam	Kg	50	52	51	
Mushroom	Kg	130	140	135	
Brocauli	Kg	80	90	85	
Sugarbeet	Kg	90	100	95	
Lettuce	Kg	140	150	145	
Celery	Kg	70	80	75	
Parseley	Kg	200	225	213	
Fennel Leaf	Kg	70	75	73	
Mint	Kg	200	220	210	
Turnip A	Kg	50	55	53	
Tamarind	Kg	75	80	78	
Bamboo Shoot	Kg	60	65	63	
Tofu	Kg	65	70	68	
Apple	Kg	120	150	135	
Banana	Doz	50	60	55	
Lime	100 Pcs	200	400	300	
Pomegranate	Kg	250	275	263	
Orange	Kg	70	80	75	
Water Melon	Kg	50	60	55	
Sweet Orange	Kg	60	70	65	
Pineapple	1 Pc	80	90	85	
Cucumber	Kg	35	40	38	
Papaya	Kg	55	60	58	
Mombin	Kg	28	32	30	
Sugarcane	1 Pc	50	55	53	
Ginger	Kg	100	120	110	
Chilli Dry	Kg	180	200	193	
Chilli Green	Kg	40	45	42	
Capsicum	Kg	90	100	95	
Garlic Green	Kg	80	90	85	
Coriander Green	Kg	60	70	65	
Garlic Dry Chinese	Kg	100	105	103	
Garlic Dry Nepali	Kg	90	100	95	
Clive Dry	Kg	140	150	145	
Fish Fresh	Kg	210	225	218	
