 Daily Wholesale Price Bulletin	
Monday, September 8-2014	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	45	50	48	
Tomato Small	Kg	25	30	28	
Potato Red	Kg	45	46	46	
Potato White	Kg	35	36	35	
Onion Dry	Kg	39	40	40	
Cabbage	Kg	10	14	12	
Cauli Local	Kg	50	60	54	
Raddish White	Kg	10	15	13	
Brinjal Long	Kg	18	20	19	
Brinjal Round	Kg	25	30	28	
Cow pea	Kg	35	40	38	
French Bean	Kg	55	60	58	
Sword Bean	Kg	100	110	105	
Soyabean Green	Kg	50	55	53	
Bitter Gourd	Kg	40	45	42	
Bottle Gourd	Kg	28	30	29	
Pointed Gourd	Kg	45	50	48	
Snake Gourd	Kg	25	30	28	
Smooth Gourd	Kg	30	35	33	
Sponge Gourd	Kg	45	50	48	
Pumpkin	Kg	26	28	27	
Squash	Kg	25	30	28	
Arum	Kg	35	40	38	
Christophine	Kg	10	15	13	
Brd Leaf Mustard	Kg	55	60	58	
Spinach Leaf	Kg	55	60	58	
Cress Leaf	Kg	80	90	87	
Mustard Leaf	Kg	45	50	48	
Onion Green	Kg	55	60	58	
Mushroom	Kg	160	180	172	
Asparagus	Kg	300	350	325	
Neuro	Kg	50	60	55	
Brocauli	Kg	150	170	160	
Sugarbeet	Kg	60	70	65	
Red Cabbbage	Kg	90	100	95	
Lettuce	Kg	55	60	58	
Mint	Kg	140	150	145	
Turnip A	Kg	35	40	38	
Tamarind	Kg	90	100	96	
Bamboo Shoot	Kg	60	70	66	
Tofu	Kg	60	70	65	
Gundruk	Kg	190	200	195	
Apple	Kg	90	100	95	
Banana	Doz	40	45	43	
Lime	100 Pcs	300	500	420	
Pomegranate	Kg	160	170	165	
Water Melon	Kg	40	45	43	
Sweet Orange	Kg	80	90	85	
Pineapple	1 Pc	80	90	85	
Cucumber	Kg	35	40	38	
Pear	Kg	30	40	37	
Papaya	Kg	55	60	58	
Guava	Kg	30	40	37	
Mombin	Kg	20	25	23	
Ginger	Kg	130	140	136	
Chilli Dry	Kg	210	220	216	
Chilli Green	Kg	60	70	66	
Capsicum	Kg	70	80	76	
Garlic Green	Kg	80	90	87	
Coriander Green	Kg	60	70	67	
Garlic Dry Chinese	Kg	108	112	110	
Garlic Dry Nepali	Kg	90	100	95	
Clive Dry	Kg	100	110	105	
Fish Fresh	Kg	220	230	226	
