 Daily Wholesale Price Bulletin	
Sunday, June 29-2014	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	25	30	28	
Tomato Small	Kg	20	25	22	
Potato Red	Kg	40	42	41	
Potato White	Kg	30	32	31	
Onion Dry	Kg	38	40	39	
Carrot	Kg	50	55	53	
Cabbage	Kg	30	34	32	
Cauli Local	Kg	25	30	27	
Raddish White	Kg	32	36	33	
Brinjal Long	Kg	18	20	19	
Cow pea	Kg	35	40	37	
Green Peas	Kg	100	110	105	
French Bean	Kg	30	40	35	
Soyabean Green	Kg	40	45	43	
Bitter Gourd	Kg	14	18	15	
Bottle Gourd	Kg	15	18	17	
Pointed Gourd	Kg	25	28	26	
Pumpkin	Kg	22	24	23	
Squash	Kg	15	20	17	
Okara	Kg	35	40	38	
Christophine	Kg	35	40	38	
Brd Leaf Mustard	Kg	45	50	48	
Spinach Leaf	Kg	55	60	58	
Cress Leaf	Kg	55	60	58	
Mustard Leaf	Kg	40	45	43	
Fenugreek Leaf	Kg	40	45	43	
Onion Green	Kg	45	50	48	
Mushroom	Kg	200	225	213	
Neuro	Kg	60	70	65	
Sugarbeet	Kg	45	50	48	
Lettuce	Kg	55	60	58	
Fennel Leaf	Kg	55	60	58	
Turnip A	Kg	50	60	55	
Tamarind	Kg	80	90	85	
Bamboo Shoot	Kg	130	140	135	
Apple	Kg	190	200	195	
Banana	Doz	80	90	85	
Lime	100 Pcs	200	300	250	
Pomegranate	Kg	250	260	255	
Mango	Kg	80	90	85	
Water Melon	Kg	24	25	25	
Pineapple	1 Pc	80	90	85	
Cucumber	Kg	40	45	43	
Jack Fruit	Kg	25	30	28	
Papaya	Kg	50	55	53	
Litchi	Kg	90	100	95	
Ginger	Kg	140	160	150	
Chilli Dry	Kg	190	200	195	
Chilli Green	Kg	35	40	38	
Capsicum	Kg	50	60	55	
Garlic Green	Kg	45	50	48	
Coriander Green	Kg	100	120	110	
Garlic Dry Chinese	Kg	100	110	105	
Garlic Dry Nepali	Kg	60	70	65	
Clive Dry	Kg	80	90	85	
Fish Fresh	Kg	210	220	215	
