 Daily Wholesale Price Bulletin	
Wednesday, November 20-2013	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	90	100	95	
Tomato Small	Kg	60	70	65	
Potato Red	Kg	38	41	40	
Potato White	Kg	34	36	35	
Onion Dry	Kg	80	90	85	
Carrot	Kg	90	120	103	
Cauli Local	Kg	60	70	65	
Raddish Red	Kg	35	40	38	
Raddish White	Kg	20	24	22	
Brinjal Long	Kg	56	60	58	
Cow pea	Kg	65	70	68	
Green Peas	Kg	100	120	110	
French Bean	Kg	55	65	60	
Bitter Gourd	Kg	80	90	85	
Bottle Gourd	Kg	45	50	47	
Pointed Gourd	Kg	60	65	63	
Pumpkin	Kg	20	22	21	
Sweet Potato	Kg	35	40	38	
Arum	Kg	35	40	38	
Christophine	Kg	12	16	14	
Brd Leaf Mustard	Kg	40	45	43	
Spinach Leaf	Kg	60	70	65	
Cress Leaf	Kg	60	70	65	
Mustard Leaf	Kg	50	60	55	
Fenugreek Leaf	Kg	60	65	63	
Onion Green	Kg	120	130	125	
Yam	Kg	45	50	48	
Mushroom	Kg	180	200	190	
Brocauli	Kg	80	90	85	
Sugarbeet	Kg	120	130	125	
Red Cabbbage	Kg	180	200	190	
Lettuce	Kg	150	160	155	
Celery	Kg	90	100	95	
Parseley	Kg	220	250	235	
Fennel Leaf	Kg	60	70	65	
Mint	Kg	200	225	213	
Turnip A	Kg	55	60	58	
Tamarind	Kg	80	90	85	
Bamboo Shoot	Kg	80	100	89	
Tofu	Kg	65	70	68	
Apple	Kg	110	130	120	
Banana	Doz	55	60	58	
Lime	100 Pcs	200	400	288	
Grapes	Kg	60	70	65	
Orange	Kg	60	70	65	
Water Melon	Kg	55	60	58	
Sweet Orange	Kg	90	100	95	
Pineapple	1 Pc	90	95	93	
Cucumber	Kg	20	25	22	
Papaya	Kg	80	85	83	
Mombin	Kg	25	30	28	
Sugarcane	1 Pc	45	50	48	
Ginger	Kg	115	135	125	
Chilli Dry	Kg	180	200	190	
Chilli Green	Kg	55	60	57	
Capsicum	Kg	80	90	85	
Garlic Green	Kg	120	130	125	
Coriander Green	Kg	140	150	145	
Garlic Dry Chinese	Kg	90	100	96	
Garlic Dry Nepali	Kg	90	100	95	
Clive Dry	Kg	150	160	155	
Fish Fresh	Kg	220	225	223	
