 Daily Wholesale Price Bulletin	
Monday, November 11-2013	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	80	90	85	
Tomato Small	Kg	50	60	55	
Potato Red	Kg	35	36	36	
Potato White	Kg	30	33	32	
Onion Dry	Kg	100	110	105	
Carrot	Kg	100	120	110	
Cabbage	Kg	35	38	36	
Cauli Local	Kg	45	50	48	
Raddish Red	Kg	40	50	45	
Raddish White	Kg	20	26	24	
Brinjal Long	Kg	50	55	53	
Green Peas	Kg	60	70	65	
French Bean	Kg	40	50	45	
Bitter Gourd	Kg	90	100	95	
Bottle Gourd	Kg	40	50	45	
Pointed Gourd	Kg	50	56	54	
Pumpkin	Kg	20	24	22	
Squash	Kg	35	40	38	
Sweet Potato	Kg	40	45	43	
Barela	Kg	32	36	34	
Arum	Kg	35	40	37	
Christophine	Kg	16	20	18	
Brd Leaf Mustard	Kg	30	35	33	
Spinach Leaf	Kg	50	60	55	
Cress Leaf	Kg	50	60	55	
Mustard Leaf	Kg	40	45	43	
Fenugreek Leaf	Kg	50	60	55	
Onion Green	Kg	70	80	75	
Bakula	Kg	80	90	85	
Yam	Kg	40	45	43	
Mushroom	Kg	120	130	125	
Brocauli	Kg	70	80	75	
Lettuce	Kg	90	100	95	
Fennel Leaf	Kg	50	60	55	
Mint	Kg	200	220	210	
Turnip A	Kg	55	60	58	
Tamarind	Kg	60	70	65	
Bamboo Shoot	Kg	60	65	63	
Tofu	Kg	65	70	68	
Apple	Kg	130	160	145	
Banana	Doz	50	60	55	
Lime	100 Pcs	200	400	300	
Pomegranate	Kg	260	280	270	
Orange	Kg	70	80	75	
Water Melon	Kg	50	55	53	
Sweet Orange	Kg	60	70	65	
Pineapple	1 Pc	80	90	85	
Cucumber	Kg	35	40	37	
Papaya	Kg	55	60	58	
Mombin	Kg	30	35	32	
Sugarcane	1 Pc	45	50	48	
Ginger	Kg	100	120	110	
Chilli Dry	Kg	180	200	190	
Chilli Green	Kg	38	40	39	
Capsicum	Kg	90	100	95	
Garlic Green	Kg	80	90	85	
Coriander Green	Kg	60	70	65	
Garlic Dry Chinese	Kg	100	110	105	
Garlic Dry Nepali	Kg	90	100	95	
Clive Dry	Kg	140	150	145	
Fish Fresh	Kg	210	220	215	
