 Daily Wholesale Price Bulletin	
Friday, May 9-2014	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	20	25	22	
Tomato Small	Kg	15	20	18	
Potato Red	Kg	28	30	29	
Potato White	Kg	24	26	25	
Onion Dry	Kg	28	30	29	
Carrot	Kg	35	40	38	
Cabbage	Kg	15	20	18	
Cauli Local	Kg	40	50	45	
Cauli Terai	Kg	25	30	28	
Raddish Red	Kg	30	35	33	
Raddish White	Kg	15	20	18	
Brinjal Long	Kg	20	22	21	
Brinjal Round	Kg	30	35	33	
Cow pea	Kg	55	65	60	
Green Peas	Kg	45	50	48	
French Bean	Kg	45	55	50	
Bitter Gourd	Kg	40	45	42	
Bottle Gourd	Kg	30	35	33	
Pointed Gourd	Kg	50	55	53	
Snake Gourd	Kg	60	70	67	
Smooth Gourd	Kg	45	50	48	
Sponge Gourd	Kg	45	50	48	
Pumpkin	Kg	22	25	24	
Squash	Kg	25	32	29	
Turnip	Kg	55	60	58	
Okara	Kg	55	60	58	
Barela	Kg	40	45	43	
Arum	Kg	55	60	58	
Brd Leaf Mustard	Kg	55	60	58	
Spinach Leaf	Kg	55	60	58	
Cress Leaf	Kg	55	60	58	
Mustard Leaf	Kg	50	55	53	
Fenugreek Leaf	Kg	55	60	58	
Onion Green	Kg	30	35	33	
Bakula	Kg	38	40	39	
Yam	Kg	32	34	33	
Mushroom	Kg	140	150	147	
Asparagus	Kg	180	200	187	
Neuro	Kg	60	70	65	
Brocauli	Kg	90	100	93	
Sugarbeet	Kg	50	60	55	
Drumstick	Kg	55	60	58	
Red Cabbbage	Kg	60	70	65	
Lettuce	Kg	80	90	87	
Knolkhol	Kg	45	50	48	
Celery	Kg	110	120	115	
Parseley	Kg	120	130	125	
Fennel Leaf	Kg	55	60	58	
Mint	Kg	140	150	145	
Turnip A	Kg	45	50	48	
Tamarind	Kg	70	80	77	
Bamboo Shoot	Kg	140	150	143	
Tofu	Kg	60	70	63	
Gundruk	Kg	190	200	197	
Apple	Kg	120	130	125	
Banana	Doz	80	90	85	
Lime	100 Pcs	600	700	667	
Pomegranate	Kg	250	260	253	
Mango	Kg	70	80	77	
Grapes	Kg	170	180	177	
Water Melon	Kg	20	22	21	
Sweet Orange	Kg	80	90	85	
Pineapple	1 Pc	80	90	85	
Cucumber	Kg	20	30	25	
Jack Fruit	Kg	40	50	43	
Papaya	Kg	50	55	53	
Sugarcane	1 Pc	80	90	85	
Ginger	Kg	190	200	197	
Chilli Dry	Kg	200	210	207	
Chilli Green	Kg	45	50	48	
Capsicum	Kg	55	60	58	
Garlic Green	Kg	45	50	48	
Coriander Green	Kg	100	105	103	
Garlic Dry Chinese	Kg	100	105	103	
Garlic Dry Nepali	Kg	60	65	63	
Clive Dry	Kg	110	120	117	
Clive Green	Kg	45	50	48	
Fish Fresh	Kg	210	220	213	
