 Daily Wholesale Price Bulletin	
Saturday, September 6-2014	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	45	50	48	
Tomato Small	Kg	28	34	31	
Potato Red	Kg	45	46	45	
Potato White	Kg	35	36	36	
Onion Dry	Kg	39	40	40	
Carrot	Kg	65	70	68	
Cabbage	Kg	10	14	12	
Cauli Local	Kg	50	60	54	
Raddish White	Kg	10	14	12	
Brinjal Long	Kg	18	20	19	
Brinjal Round	Kg	25	30	28	
Cow pea	Kg	50	55	53	
French Bean	Kg	55	60	57	
Sword Bean	Kg	100	110	105	
Soyabean Green	Kg	50	55	53	
Bitter Gourd	Kg	45	50	47	
Bottle Gourd	Kg	30	35	33	
Pointed Gourd	Kg	50	55	53	
Snake Gourd	Kg	35	40	38	
Smooth Gourd	Kg	30	40	36	
Sponge Gourd	Kg	45	50	48	
Pumpkin	Kg	26	30	28	
Squash	Kg	40	45	43	
Okara	Kg	50	60	54	
Arum	Kg	30	35	33	
Christophine	Kg	14	18	16	
Brd Leaf Mustard	Kg	55	60	58	
Spinach Leaf	Kg	55	60	58	
Cress Leaf	Kg	80	90	87	
Mustard Leaf	Kg	45	50	48	
Onion Green	Kg	55	60	58	
Mushroom	Kg	170	180	176	
Asparagus	Kg	300	350	325	
Neuro	Kg	50	60	55	
Brocauli	Kg	160	170	165	
Sugarbeet	Kg	60	70	65	
Red Cabbbage	Kg	90	100	95	
Lettuce	Kg	55	60	58	
Mint	Kg	100	110	105	
Turnip A	Kg	50	60	55	
Tamarind	Kg	90	100	96	
Bamboo Shoot	Kg	60	70	66	
Tofu	Kg	60	70	65	
Gundruk	Kg	190	200	195	
Apple	Kg	90	100	95	
Banana	Doz	45	50	48	
Lime	100 Pcs	300	500	420	
Pomegranate	Kg	170	180	175	
Water Melon	Kg	40	45	43	
Sweet Orange	Kg	80	90	85	
Pineapple	1 Pc	80	90	85	
Cucumber	Kg	40	45	42	
Pear	Kg	30	40	37	
Papaya	Kg	60	65	63	
Guava	Kg	30	40	35	
Mombin	Kg	22	25	24	
Ginger	Kg	130	140	136	
Chilli Dry	Kg	210	220	216	
Chilli Green	Kg	60	70	66	
Capsicum	Kg	70	80	76	
Garlic Green	Kg	80	90	85	
Coriander Green	Kg	240	250	246	
Garlic Dry Chinese	Kg	108	112	110	
Garlic Dry Nepali	Kg	75	80	78	
Clive Dry	Kg	110	120	117	
Fish Fresh	Kg	220	230	226	
