 Daily Wholesale Price Bulletin	
Wednesday, October 22-2014	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	60	70	65	
Tomato Small	Kg	55	60	58	
Potato Red	Kg	50	55	53	
Potato White	Kg	55	60	58	
Onion Dry	Kg	40	45	43	
Carrot	Kg	70	75	73	
Cabbage	Kg	20	25	23	
Cauli Local	Kg	50	55	53	
Raddish Red	Kg	35	40	38	
Raddish White	Kg	30	35	33	
Brinjal Long	Kg	30	35	33	
Brinjal Round	Kg	35	40	38	
Cow pea	Kg	65	70	68	
Green Peas	Kg	85	90	88	
French Bean	Kg	60	65	63	
Sword Bean	Kg	80	85	83	
Bitter Gourd	Kg	55	60	58	
Bottle Gourd	Kg	35	40	38	
Pointed Gourd	Kg	45	50	48	
Pumpkin	Kg	30	35	33	
Squash	Kg	25	30	28	
Okara	Kg	75	80	78	
Sweet Potato	Kg	75	80	78	
Barela	Kg	30	35	33	
Arum	Kg	40	50	45	
Christophine	Kg	15	20	18	
Brd Leaf Mustard	Kg	45	50	48	
Spinach Leaf	Kg	55	60	58	
Cress Leaf	Kg	80	90	85	
Mustard Leaf	Kg	40	45	43	
Fenugreek Leaf	Kg	80	90	85	
Onion Green	Kg	60	65	63	
Yam	Kg	55	60	58	
Mushroom	Kg	135	145	140	
Asparagus	Kg	220	250	235	
Neuro	Kg	30	35	33	
Brocauli	Kg	150	170	160	
Sugarbeet	Kg	65	75	70	
Red Cabbbage	Kg	110	120	115	
Lettuce	Kg	60	65	63	
Celery	Kg	110	120	115	
Fennel Leaf	Kg	60	65	63	
Mint	Kg	110	120	115	
Turnip A	Kg	50	55	53	
Tamarind	Kg	90	100	97	
Bamboo Shoot	Kg	65	75	68	
Tofu	Kg	65	70	68	
Gundruk	Kg	190	200	195	
Apple	Kg	130	135	133	
Banana	Doz	55	60	58	
Lime	100 Pcs	500	600	567	
Pomegranate	Kg	230	235	233	
Orange	Kg	65	70	68	
Water Melon	Kg	45	50	48	
Sweet Orange	Kg	80	90	85	
Mandarin	Kg	70	80	75	
Pineapple	1 Pc	80	90	85	
Cucumber	Kg	75	80	77	
Lemon	Kg	40	50	45	
Sweet Lime	Kg	45	50	48	
Pear	Kg	50	60	53	
Papaya	Kg	55	60	58	
Guava	Kg	35	40	38	
Mombin	Kg	25	30	28	
Ginger	Kg	75	80	78	
Chilli Dry	Kg	180	190	187	
Chilli Green	Kg	70	80	77	
Capsicum	Kg	190	200	195	
Garlic Green	Kg	80	90	87	
Coriander Green	Kg	50	55	52	
Garlic Dry Chinese	Kg	130	135	133	
Garlic Dry Nepali	Kg	90	100	97	
Clive Dry	Kg	130	135	133	
Clive Green	Kg	90	100	95	
Fish Fresh	Kg	225	240	232	
