 Daily Wholesale Price Bulletin	
Friday, May 2-2014	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	30	35	32	
Tomato Small	Kg	28	32	30	
Potato Red	Kg	27	28	28	
Potato White	Kg	22	24	23	
Onion Dry	Kg	28	29	29	
Carrot	Kg	35	40	38	
Cabbage	Kg	22	25	24	
Cauli Local	Kg	48	50	49	
Cauli Terai	Kg	25	30	28	
Raddish Red	Kg	30	35	33	
Raddish White	Kg	18	22	20	
Brinjal Long	Kg	20	22	21	
Brinjal Round	Kg	28	30	29	
Cow pea	Kg	45	50	48	
Green Peas	Kg	40	45	43	
French Bean	Kg	45	50	48	
Bitter Gourd	Kg	45	50	48	
Bottle Gourd	Kg	30	35	33	
Pointed Gourd	Kg	55	60	58	
Snake Gourd	Kg	55	60	58	
Smooth Gourd	Kg	40	50	45	
Sponge Gourd	Kg	45	50	48	
Pumpkin	Kg	22	24	23	
Squash	Kg	20	25	22	
Turnip	Kg	55	60	58	
Okara	Kg	45	45	45	
Barela	Kg	40	45	43	
Arum	Kg	55	60	58	
Brd Leaf Mustard	Kg	55	60	58	
Spinach Leaf	Kg	55	60	58	
Cress Leaf	Kg	55	60	58	
Mustard Leaf	Kg	45	50	48	
Fenugreek Leaf	Kg	55	60	58	
Onion Green	Kg	25	30	28	
Bakula	Kg	38	40	39	
Yam	Kg	34	36	35	
Mushroom	Kg	120	130	125	
Asparagus	Kg	200	250	233	
Neuro	Kg	60	70	65	
Brocauli	Kg	90	100	97	
Sugarbeet	Kg	40	50	45	
Drumstick	Kg	55	60	58	
Bauhania flower	Kg	90	100	95	
Red Cabbbage	Kg	40	50	47	
Lettuce	Kg	55	60	58	
Knolkhol	Kg	45	50	48	
Celery	Kg	100	110	105	
Parseley	Kg	130	140	135	
Fennel Leaf	Kg	45	50	48	
Mint	Kg	120	130	125	
Turnip A	Kg	45	50	48	
Tamarind	Kg	70	80	75	
Bamboo Shoot	Kg	140	150	145	
Tofu	Kg	60	70	65	
Gundruk	Kg	190	200	195	
Apple	Kg	120	130	125	
Banana	Doz	90	100	95	
Lime	100 Pcs	600	700	667	
Pomegranate	Kg	260	270	265	
Mango	Kg	80	90	85	
Grapes	Kg	190	200	195	
Orange	Kg	190	200	195	
Water Melon	Kg	22	25	24	
Sweet Orange	Kg	90	100	95	
Pineapple	1 Pc	90	100	95	
Cucumber	Kg	35	40	38	
Jack Fruit	Kg	50	60	57	
Papaya	Kg	45	50	48	
Sugarcane	1 Pc	80	90	85	
Ginger	Kg	190	200	197	
Chilli Dry	Kg	200	210	207	
Chilli Green	Kg	35	40	37	
Capsicum	Kg	60	70	67	
Garlic Green	Kg	55	60	58	
Coriander Green	Kg	40	45	43	
Garlic Dry Chinese	Kg	100	105	102	
Garlic Dry Nepali	Kg	60	65	62	
Clive Dry	Kg	110	120	115	
Clive Green	Kg	45	50	48	
Fish Fresh	Kg	210	220	217	
