 Daily Wholesale Price Bulletin	
Thursday, October 23-2014	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	28	40	34	
Tomato Small	Kg	50	58	54	
Potato Red	Kg	50	55	53	
Potato White	Kg	45	50	48	
Onion Dry	Kg	40	45	43	
Carrot	Kg	70	80	75	
Cabbage	Kg	20	25	22	
Cauli Local	Kg	40	50	45	
Raddish Red	Kg	30	40	35	
Raddish White	Kg	25	35	30	
Brinjal Long	Kg	30	36	33	
Brinjal Round	Kg	35	40	38	
Cow pea	Kg	60	70	65	
Green Peas	Kg	80	85	83	
French Bean	Kg	42	50	46	
Sword Bean	Kg	75	85	80	
Bitter Gourd	Kg	55	65	60	
Bottle Gourd	Kg	30	35	33	
Pointed Gourd	Kg	35	40	37	
Pumpkin	Kg	30	35	33	
Squash	Kg	30	40	35	
Okara	Kg	70	80	75	
Sweet Potato	Kg	75	80	78	
Barela	Kg	30	40	35	
Arum	Kg	45	50	48	
Christophine	Kg	10	20	15	
Brd Leaf Mustard	Kg	45	50	48	
Spinach Leaf	Kg	55	65	60	
Cress Leaf	Kg	80	90	85	
Mustard Leaf	Kg	45	50	48	
Fenugreek Leaf	Kg	75	80	78	
Onion Green	Kg	60	65	63	
Yam	Kg	55	60	58	
Mushroom	Kg	130	150	140	
Asparagus	Kg	220	245	233	
Neuro	Kg	30	35	33	
Brocauli	Kg	150	170	160	
Sugarbeet	Kg	65	70	68	
Red Cabbbage	Kg	110	120	115	
Lettuce	Kg	60	65	62	
Celery	Kg	110	120	115	
Fennel Leaf	Kg	55	65	60	
Mint	Kg	110	120	115	
Turnip A	Kg	45	55	50	
Tamarind	Kg	90	100	95	
Bamboo Shoot	Kg	65	75	70	
Tofu	Kg	65	70	68	
Gundruk	Kg	190	200	195	
Apple	Kg	135	145	140	
Banana	Doz	55	65	60	
Lime	100 Pcs	100	500	275	
Pomegranate	Kg	230	240	235	
Orange	Kg	65	75	70	
Water Melon	Kg	40	50	45	
Sweet Orange	Kg	80	90	85	
Mandarin	Kg	70	80	75	
Pineapple	1 Pc	80	90	85	
Cucumber	Kg	75	80	78	
Lemon	Kg	45	55	50	
Sweet Lime	Kg	45	50	47	
Pear	Kg	45	65	53	
Papaya	Kg	50	60	55	
Mombin	Kg	22	25	24	
Ginger	Kg	70	85	78	
Chilli Dry	Kg	175	190	183	
Chilli Green	Kg	65	80	73	
Capsicum	Kg	180	200	190	
Garlic Green	Kg	80	90	85	
Coriander Green	Kg	45	55	50	
Garlic Dry Chinese	Kg	124	130	126	
Garlic Dry Nepali	Kg	90	100	95	
Clive Dry	Kg	130	135	133	
Clive Green	Kg	90	100	95	
Fish Fresh	Kg	225	235	230	
