 Daily Wholesale Price Bulletin	
Monday, August 12-2013	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	18	20	19	
Tomato Small	Kg	24	28	26	
Potato Red	Kg	25	26	26	
Potato White	Kg	24	24	24	
Onion Dry	Kg	80	82	81	
Carrot	Kg	40	45	43	
Cabbage	Kg	30	34	32	
Cauli Local	Kg	60	65	63	
Raddish Red	Kg	18	20	19	
Raddish White	Kg	20	22	21	
Brinjal Long	Kg	20	24	22	
Brinjal Round	Kg	17	19	18	
Cow pea	Kg	55	60	58	
French Bean	Kg	55	60	58	
Soyabean Green	Kg	30	35	33	
Bitter Gourd	Kg	20	22	21	
Bottle Gourd	Kg	20	25	23	
Pointed Gourd	Kg	24	25	25	
Snake Gourd	Kg	15	20	18	
Smooth Gourd	Kg	30	35	33	
Pumpkin	Kg	25	30	28	
Squash	Kg	30	35	33	
Okara	Kg	25	30	28	
Barela	Kg	30	35	33	
Arum	Kg	20	25	23	
Christophine	Kg	20	22	21	
Spinach Leaf	Kg	60	70	65	
Cress Leaf	Kg	55	60	58	
Mustard Leaf	Kg	60	70	65	
Fenugreek Leaf	Kg	65	70	68	
Onion Green	Kg	70	72	71	
Mushroom	Kg	190	200	195	
Asparagus	Kg	150	200	175	
Neuro	Kg	60	65	63	
Sugarbeet	Kg	300	400	350	
Red Cabbbage	Kg	120	130	125	
Bamboo Shoot	Kg	50	55	53	
Lime	100 Pcs	200	300	250	
Cucumber	Kg	25	28	27	
Capsicum	Kg	50	55	53	
