 Daily Wholesale Price Bulletin	
Sunday, November 17-2013	
 Commodity Name	Unit	Minimum	 Maximum	Average	
Tomato Big	Kg	90	100	93	
Tomato Small	Kg	70	75	72	
Potato Red	Kg	40	44	42	
Potato White	Kg	38	40	39	
Onion Dry	Kg	100	105	103	
Carrot	Kg	70	85	79	
Cabbage	Kg	45	50	48	
Cauli Local	Kg	50	60	55	
Raddish Red	Kg	35	40	37	
Raddish White	Kg	20	24	22	
Brinjal Long	Kg	55	60	57	
Cow pea	Kg	80	90	85	
Green Peas	Kg	85	95	90	
French Bean	Kg	38	48	43	
Bitter Gourd	Kg	75	80	78	
Bottle Gourd	Kg	45	50	48	
Pointed Gourd	Kg	65	75	70	
Smooth Gourd	Kg	70	75	73	
Pumpkin	Kg	18	22	20	
Squash	Kg	38	45	41	
Turnip	Kg	50	55	53	
Sweet Potato	Kg	38	40	39	
Barela	Kg	30	36	34	
Arum	Kg	35	40	38	
Christophine	Kg	14	16	15	
Brd Leaf Mustard	Kg	30	35	33	
Spinach Leaf	Kg	50	55	53	
Cress Leaf	Kg	60	65	63	
Fenugreek Leaf	Kg	55	60	58	
Onion Green	Kg	110	120	115	
Yam	Kg	42	50	46	
Mushroom	Kg	200	250	225	
Brocauli	Kg	70	80	75	
Sugarbeet	Kg	100	120	110	
Lettuce	Kg	130	135	133	
Celery	Kg	90	100	95	
Parseley	Kg	150	175	163	
Fennel Leaf	Kg	50	60	55	
Turnip A	Kg	50	60	55	
Tamarind	Kg	80	85	83	
Bamboo Shoot	Kg	75	80	78	
Tofu	Kg	65	70	68	
Apple	Kg	100	125	113	
Banana	Doz	60	65	63	
Lime	100 Pcs	200	400	300	
Pomegranate	Kg	200	250	225	
Orange	Kg	60	70	65	
Water Melon	Kg	55	60	58	
Sweet Orange	Kg	90	100	95	
Pineapple	1 Pc	85	90	88	
Cucumber	Kg	20	25	23	
Papaya	Kg	70	80	75	
Mombin	Kg	30	34	32	
Sugarcane	1 Pc	45	50	48	
Ginger	Kg	110	130	120	
Chilli Dry	Kg	180	200	190	
Chilli Green	Kg	44	50	46	
Capsicum	Kg	85	95	90	
Garlic Green	Kg	120	130	125	
Coriander Green	Kg	60	70	65	
Garlic Dry Chinese	Kg	90	100	95	
Garlic Dry Nepali	Kg	80	90	85	
Clive Dry	Kg	140	150	145	
Fish Fresh	Kg	220	225	222	
