Date	Average
07/17/2014	230
02/05/2014	105
01/16/2014	95
07/09/2014	190
08/22/2014	110
04/01/2014	105
10/29/2014	125
04/18/2014	127
06/19/2014	197
09/17/2013	95
09/02/2013	95
08/24/2014	110
12/18/2013	105
04/25/2014	123
10/21/2014	125
01/19/2014	105
04/22/2014	115
09/25/2013	95
08/27/2014	110
07/03/2014	190
09/03/2014	100
03/12/2014	105
08/14/2013	105
09/13/2013	78
02/12/2014	105
10/04/2013	120
08/05/2013	97
02/26/2014	105
03/18/2014	105
06/24/2014	190
10/03/2013	105
09/04/2014	97
07/03/2013	115
09/20/2014	105
06/13/2014	195
02/11/2014	105
08/16/2014	113
01/23/2014	105
07/26/2013	105
09/29/2013	95
10/10/2014	127
06/30/2013	115
07/30/2013	105
04/02/2014	105
11/11/2013	145
10/28/2013	135
09/26/2014	117
07/17/2013	55
07/12/2014	210
04/09/2014	105
12/05/2013	105
06/05/2014	120
10/06/2013	115
07/26/2014	253
05/09/2014	125
08/08/2013	97
02/28/2014	105
06/02/2014	130
09/10/2014	97
06/26/2013	120
11/12/2013	140
10/09/2013	115
