Date	Average
06/13/2014	55
02/11/2014	48
08/16/2014	95
01/23/2014	85
09/29/2013	145
10/10/2014	105
06/30/2013	75
07/30/2013	65
04/02/2014	85
10/28/2013	95
09/26/2014	95
07/17/2013	75
04/09/2014	67
12/05/2013	175
10/06/2013	145
07/26/2014	145
05/09/2014	65
08/08/2013	65
02/28/2014	65
06/02/2014	55
09/10/2014	95
06/26/2013	75
10/09/2013	145
