Date	Average
02/05/2014	16
01/16/2014	21
08/12/2013	24
07/09/2014	30
08/22/2014	41
04/01/2014	21
10/29/2014	35
04/18/2014	24
06/19/2014	31
09/17/2013	26
09/02/2013	28
08/24/2014	41
12/18/2013	27
04/25/2014	22
10/21/2014	50
01/19/2014	20
04/22/2014	23
09/25/2013	27
08/27/2014	40
07/03/2014	35
09/03/2014	36
03/12/2014	20
08/14/2013	24
09/13/2013	27
02/12/2014	16
10/04/2013	19
08/05/2013	23
02/26/2014	17
03/18/2014	20
06/24/2014	31
10/03/2013	20
09/04/2014	37
07/03/2013	19
09/20/2014	39
06/13/2014	30
02/11/2014	16
08/16/2014	37
01/23/2014	21
07/26/2013	19
09/29/2013	20
10/10/2014	39
06/30/2013	20
07/30/2013	21
11/11/2013	32
10/28/2013	46
09/26/2014	36
07/17/2013	19
07/12/2014	30
04/09/2014	24
12/05/2013	29
06/05/2014	29
10/06/2013	19
07/26/2014	32
05/09/2014	25
08/08/2013	23
02/28/2014	17
06/02/2014	27
09/10/2014	37
06/26/2013	18
11/12/2013	33
10/09/2013	19
