Date	Average
01/16/2014	67
07/09/2014	73
08/22/2014	150
04/01/2014	33
10/29/2014	70
04/18/2014	77
06/19/2014	213
09/17/2013	85
09/02/2013	125
08/24/2014	213
12/18/2013	65
04/25/2014	47
10/21/2014	52
01/19/2014	75
04/22/2014	55
09/25/2013	70
08/27/2014	263
07/03/2014	88
09/03/2014	270
03/12/2014	45
08/14/2013	135
09/13/2013	95
02/12/2014	46
10/04/2013	65
08/05/2013	95
02/26/2014	47
03/18/2014	47
06/24/2014	113
10/03/2013	65
09/04/2014	213
07/03/2013	65
09/20/2014	175
06/13/2014	233
02/11/2014	48
08/16/2014	110
01/23/2014	37
07/26/2013	75
09/29/2013	65
10/10/2014	83
07/30/2013	95
04/02/2014	35
11/11/2013	65
10/28/2013	110
09/26/2014	267
07/17/2013	95
07/12/2014	66
04/09/2014	38
12/05/2013	73
06/05/2014	197
10/06/2013	85
07/26/2014	76
05/09/2014	103
08/08/2013	125
02/28/2014	48
06/02/2014	177
09/10/2014	267
06/26/2013	45
11/12/2013	75
10/09/2013	55
