Date	Average
08/12/2013	32
07/09/2014	41
08/22/2014	16
04/01/2014	18
10/29/2014	22
04/18/2014	24
06/19/2014	34
09/17/2013	42
09/02/2013	42
08/24/2014	16
12/18/2013	23
04/25/2014	21
10/21/2014	21
01/19/2014	19
04/22/2014	19
09/25/2013	38
08/27/2014	18
07/03/2014	38
09/03/2014	12
03/12/2014	20
08/14/2013	33
09/13/2013	43
02/12/2014	19
10/04/2013	30
08/05/2013	29
02/26/2014	22
03/18/2014	23
06/24/2014	30
10/03/2013	31
09/04/2014	12
07/03/2013	11
09/20/2014	15
06/13/2014	26
02/11/2014	19
08/16/2014	16
01/23/2014	23
07/26/2013	19
09/29/2013	33
10/10/2014	18
06/30/2013	14
07/30/2013	22
04/02/2014	19
11/11/2013	36
10/28/2013	30
09/26/2014	17
07/17/2013	15
07/12/2014	43
04/09/2014	17
12/05/2013	38
06/05/2014	23
10/06/2013	38
07/26/2014	23
05/09/2014	18
08/08/2013	32
02/28/2014	23
06/02/2014	26
09/10/2014	13
06/26/2013	12
11/12/2013	36
10/09/2013	31
