Date	Average
02/05/2014	33
01/16/2014	34
08/12/2013	26
07/09/2014	14
08/22/2014	53
04/01/2014	36
10/29/2014	28
04/18/2014	35
06/19/2014	17
09/17/2013	38
09/02/2013	38
08/24/2014	53
12/18/2013	24
04/25/2014	32
10/21/2014	53
01/19/2014	26
04/22/2014	38
09/25/2013	31
08/27/2014	61
07/03/2014	17
09/03/2014	39
03/12/2014	47
08/14/2013	28
09/13/2013	38
02/12/2014	28
10/04/2013	43
08/05/2013	28
02/26/2014	31
03/18/2014	34
06/24/2014	17
10/03/2013	43
09/04/2014	39
07/03/2013	16
09/20/2014	60
06/13/2014	28
02/11/2014	27
08/16/2014	34
01/23/2014	19
07/26/2013	43
09/29/2013	38
10/10/2014	33
06/30/2013	20
07/30/2013	40
04/02/2014	40
11/11/2013	55
10/28/2013	48
09/26/2014	45
07/17/2013	49
07/12/2014	12
04/09/2014	40
12/05/2013	27
06/05/2014	46
10/06/2013	70
07/26/2014	38
05/09/2014	18
08/08/2013	23
02/28/2014	35
06/02/2014	30
09/10/2014	24
06/26/2013	23
11/12/2013	75
10/09/2013	78
