Date	Average
02/05/2014	23
01/16/2014	28
08/12/2013	63
07/09/2014	37
08/22/2014	43
04/01/2014	20
10/29/2014	44
04/18/2014	40
06/19/2014	42
09/17/2013	45
09/02/2013	48
08/24/2014	45
12/18/2013	45
04/25/2014	33
10/21/2014	48
01/19/2014	22
04/22/2014	37
09/25/2013	35
08/27/2014	57
07/03/2014	45
09/03/2014	43
03/12/2014	26
08/14/2013	58
09/13/2013	43
02/12/2014	28
10/04/2013	53
08/05/2013	59
02/26/2014	35
03/18/2014	28
06/24/2014	35
10/03/2013	45
09/04/2014	39
07/03/2013	43
09/20/2014	63
06/13/2014	42
02/11/2014	32
08/16/2014	24
01/23/2014	18
07/26/2013	58
09/29/2013	40
10/10/2014	48
06/30/2013	35
07/30/2013	53
04/02/2014	19
11/11/2013	48
10/28/2013	55
09/26/2014	69
07/17/2013	55
07/12/2014	43
04/09/2014	23
12/05/2013	36
06/05/2014	53
10/06/2013	65
07/26/2014	42
05/09/2014	45
08/08/2013	63
02/28/2014	34
06/02/2014	53
09/10/2014	55
06/26/2013	20
11/12/2013	68
10/09/2013	40
