Date	Average
04/01/2014	32
10/29/2014	28
04/18/2014	23
06/19/2014	19
09/17/2013	28
09/02/2013	28
08/24/2014	19
12/18/2013	23
04/25/2014	22
10/21/2014	23
01/19/2014	23
04/22/2014	22
09/25/2013	28
08/27/2014	23
07/03/2014	16
09/03/2014	18
03/12/2014	43
08/14/2013	28
09/13/2013	28
02/12/2014	38
10/04/2013	28
08/05/2013	23
02/26/2014	39
03/18/2014	43
06/24/2014	17
10/03/2013	28
09/04/2014	19
07/03/2013	38
09/20/2014	26
06/13/2014	16
02/11/2014	33
08/16/2014	22
01/23/2014	23
07/26/2013	29
09/29/2013	33
10/10/2014	16
06/30/2013	38
07/30/2013	23
04/02/2014	31
11/11/2013	53
10/28/2013	53
09/26/2014	33
07/17/2013	43
07/12/2014	22
04/09/2014	24
12/05/2013	28
06/05/2014	27
10/06/2013	33
07/26/2014	16
05/09/2014	21
08/08/2013	28
02/28/2014	39
06/02/2014	28
09/10/2014	22
06/26/2013	33
11/12/2013	57
10/09/2013	28
