Date	Average
07/17/2014	164
02/05/2014	120
01/16/2014	105
07/09/2014	167
08/22/2014	127
04/01/2014	197
10/29/2014	86
04/18/2014	185
06/19/2014	210
09/17/2013	115
09/02/2013	145
08/24/2014	127
12/18/2013	96
04/25/2014	175
10/21/2014	87
01/19/2014	107
04/22/2014	175
09/25/2013	95
08/27/2014	147
07/03/2014	148
09/03/2014	147
03/12/2014	127
08/14/2013	155
09/13/2013	145
02/12/2014	115
10/04/2013	95
08/05/2013	165
02/26/2014	117
03/18/2014	130
06/24/2014	177
10/03/2013	105
09/04/2014	148
07/03/2013	155
09/20/2014	106
06/13/2014	207
02/11/2014	116
08/16/2014	126
01/23/2014	127
07/26/2013	175
09/29/2013	95
10/10/2014	87
06/30/2013	135
07/30/2013	175
04/02/2014	195
11/11/2013	110
10/28/2013	110
09/26/2014	97
07/17/2013	175
07/12/2014	176
04/09/2014	183
12/05/2013	107
06/05/2014	207
10/06/2013	110
07/26/2014	146
05/09/2014	197
08/08/2013	145
02/28/2014	117
06/02/2014	183
09/10/2014	127
06/26/2013	135
11/12/2013	110
10/09/2013	115
