Date	Average
06/16/2014	58
08/11/2014	58
07/27/2014	78
03/03/2014	33
07/05/2014	38
04/11/2014	48
09/22/2013	48
07/07/2014	48
07/25/2014	58
08/02/2014	58
09/23/2014	58
12/27/2013	33
08/05/2014	58
09/05/2014	58
10/24/2013	33
10/14/2013	38
01/17/2014	43
12/16/2013	33
03/05/2014	33
12/26/2013	33
02/16/2014	33
07/02/2013	43
01/12/2014	48
07/16/2014	68
04/13/2014	48
04/03/2014	33
06/06/2014	78
08/26/2014	58
07/01/2013	43
09/01/2013	58
10/15/2014	58
01/10/2014	48
08/29/2014	58
12/22/2013	33
11/04/2014	87
12/15/2013	33
11/16/2013	58
09/29/2014	58
10/22/2013	33
09/11/2014	58
11/10/2013	68
03/10/2014	33
05/28/2014	78
09/19/2013	48
10/17/2013	33
11/05/2014	87
10/31/2013	48
05/22/2014	78
08/10/2014	58
09/26/2013	43
08/14/2014	58
10/21/2013	33
05/13/2014	48
09/12/2014	58
09/06/2014	58
05/16/2014	78
07/19/2014	38
07/20/2014	38
06/29/2014	58
12/02/2013	43
07/17/2014	58
02/05/2014	33
01/16/2014	42
08/12/2013	65
07/09/2014	48
08/22/2014	58
04/01/2014	38
10/29/2014	95
04/18/2014	73
06/19/2014	58
09/17/2013	48
09/02/2013	58
08/24/2014	58
12/18/2013	38
04/25/2014	78
10/21/2014	58
01/19/2014	43
04/22/2014	78
09/25/2013	43
08/27/2014	63
07/03/2014	48
09/03/2014	58
03/12/2014	33
08/14/2013	53
09/13/2013	43
02/12/2014	33
10/04/2013	48
08/05/2013	33
02/26/2014	33
03/18/2014	33
06/24/2014	58
10/03/2013	48
09/04/2014	58
07/03/2013	43
09/20/2014	58
06/13/2014	58
02/11/2014	33
08/16/2014	58
01/23/2014	38
07/26/2013	33
09/29/2013	48
10/10/2014	58
06/30/2013	43
07/30/2013	33
04/02/2014	33
11/11/2013	55
10/28/2013	48
09/26/2014	58
07/17/2013	38
07/12/2014	78
04/09/2014	33
12/05/2013	48
06/05/2014	68
10/06/2013	48
07/26/2014	78
05/09/2014	58
08/08/2013	48
02/28/2014	33
06/02/2014	68
09/10/2014	58
06/26/2013	48
11/12/2013	58
10/09/2013	28
