Date	Average
06/19/2014	22
09/17/2013	38
09/02/2013	33
08/24/2014	22
12/18/2013	50
04/25/2014	33
10/21/2014	33
01/19/2014	43
04/22/2014	33
09/25/2013	28
08/27/2014	42
07/03/2014	19
09/03/2014	38
03/12/2014	48
08/14/2013	38
09/13/2013	33
02/12/2014	33
10/04/2013	33
08/05/2013	33
02/26/2014	48
03/18/2014	42
06/24/2014	19
10/03/2013	28
09/04/2014	33
07/03/2013	38
09/20/2014	28
06/13/2014	28
02/11/2014	33
08/16/2014	17
01/23/2014	38
07/26/2013	19
09/29/2013	28
10/10/2014	28
06/30/2013	31
07/30/2013	22
04/02/2014	28
11/11/2013	45
10/28/2013	65
09/26/2014	29
07/17/2013	25
07/12/2014	39
04/09/2014	27
12/05/2013	38
06/05/2014	43
10/06/2013	28
07/26/2014	28
05/09/2014	33
08/08/2013	33
02/28/2014	42
06/02/2014	28
09/10/2014	33
06/26/2013	31
11/12/2013	44
10/09/2013	28
