Date	Average
04/18/2014	65
06/19/2014	25
09/17/2013	33
09/02/2013	28
08/24/2014	29
12/18/2013	74
04/25/2014	57
10/21/2014	53
01/19/2014	105
04/22/2014	77
09/25/2013	38
08/27/2014	41
07/03/2014	22
09/03/2014	41
03/12/2014	105
08/14/2013	22
09/13/2013	38
02/12/2014	86
10/04/2013	43
08/05/2013	24
02/26/2014	97
03/18/2014	97
06/24/2014	19
10/03/2013	43
09/04/2014	40
07/03/2013	28
09/20/2014	63
06/13/2014	22
02/11/2014	86
08/16/2014	20
01/23/2014	95
07/26/2013	21
09/29/2013	38
10/10/2014	23
06/30/2013	30
07/30/2013	22
04/02/2014	73
11/11/2013	95
10/28/2013	95
09/26/2014	44
07/17/2013	43
07/12/2014	42
04/09/2014	77
12/05/2013	68
06/05/2014	28
10/06/2013	48
07/26/2014	38
05/09/2014	42
08/08/2013	28
02/28/2014	120
06/02/2014	20
09/10/2014	43
06/26/2013	25
11/12/2013	95
10/09/2013	43
