Date	Average
12/18/2013	17
04/25/2014	20
10/21/2014	28
01/19/2014	18
04/22/2014	19
09/25/2013	38
08/27/2014	29
07/03/2014	23
09/03/2014	28
03/12/2014	33
08/14/2013	28
09/13/2013	38
02/12/2014	24
10/04/2013	33
08/05/2013	19
02/26/2014	28
03/18/2014	29
06/24/2014	23
10/03/2013	28
09/04/2014	28
07/03/2013	18
06/13/2014	23
02/11/2014	21
08/16/2014	29
01/23/2014	19
07/26/2013	19
09/29/2013	28
10/10/2014	28
06/30/2013	18
07/30/2013	19
04/02/2014	33
11/11/2013	22
10/28/2013	19
09/26/2014	35
07/17/2013	19
07/12/2014	24
04/09/2014	26
12/05/2013	17
06/05/2014	24
10/06/2013	19
07/26/2014	23
05/09/2014	24
08/08/2013	25
02/28/2014	28
06/02/2014	24
09/10/2014	29
06/26/2013	18
11/12/2013	21
10/09/2013	13
