Date	Average
02/05/2014	157
01/16/2014	143
08/12/2013	53
07/09/2014	137
08/22/2014	77
04/01/2014	150
10/29/2014	74
04/18/2014	155
06/19/2014	137
09/17/2013	68
09/02/2013	68
08/24/2014	77
12/18/2013	125
04/25/2014	147
10/21/2014	67
01/19/2014	153
04/22/2014	155
09/25/2013	65
08/27/2014	77
07/03/2014	137
09/03/2014	67
03/12/2014	155
08/14/2013	63
09/13/2013	68
02/12/2014	156
10/04/2013	55
08/05/2013	70
02/26/2014	155
03/18/2014	157
06/24/2014	135
10/03/2013	55
09/04/2014	75
07/03/2013	65
09/20/2014	66
06/13/2014	123
02/11/2014	155
08/16/2014	92
01/23/2014	163
07/26/2013	65
09/29/2013	65
10/10/2014	67
06/30/2013	65
07/30/2013	65
04/02/2014	155
11/11/2013	63
10/28/2013	53
09/26/2014	67
07/17/2013	65
07/12/2014	135
04/09/2014	155
12/05/2013	115
06/05/2014	133
10/06/2013	55
07/26/2014	136
05/09/2014	143
08/08/2013	58
02/28/2014	155
06/02/2014	137
09/10/2014	67
06/26/2013	55
11/12/2013	65
10/09/2013	55
