Date	Average
04/01/2014	27
10/29/2014	87
04/18/2014	37
06/19/2014	53
09/17/2013	58
09/02/2013	58
08/24/2014	97
12/18/2013	33
04/25/2014	38
10/21/2014	75
01/19/2014	22
04/22/2014	43
09/25/2013	78
08/27/2014	73
07/03/2014	87
09/03/2014	87
03/12/2014	21
08/14/2013	53
09/13/2013	58
02/12/2014	22
10/04/2013	85
08/05/2013	48
02/26/2014	28
03/18/2014	28
06/24/2014	68
10/03/2013	78
09/04/2014	77
07/03/2013	48
09/20/2014	85
06/13/2014	42
02/11/2014	28
08/16/2014	66
01/23/2014	29
07/26/2013	53
09/29/2013	83
10/10/2014	87
06/30/2013	43
07/30/2013	48
04/02/2014	29
11/11/2013	110
10/28/2013	85
09/26/2014	65
07/17/2013	48
07/12/2014	85
04/09/2014	28
12/05/2013	48
06/05/2014	42
10/06/2013	85
07/26/2014	66
05/09/2014	38
08/08/2013	55
02/28/2014	28
06/02/2014	41
09/10/2014	67
06/26/2013	38
11/12/2013	100
10/09/2013	78
