Date	Average
06/19/2014	29
09/17/2013	43
09/02/2013	43
08/24/2014	47
12/18/2013	53
04/25/2014	25
10/21/2014	48
01/19/2014	55
04/22/2014	24
09/25/2013	68
08/27/2014	48
07/03/2014	48
09/03/2014	43
03/12/2014	29
08/14/2013	43
09/13/2013	43
02/12/2014	55
10/04/2013	45
08/05/2013	48
02/26/2014	45
03/18/2014	29
06/24/2014	25
10/03/2013	48
09/04/2014	43
07/03/2013	22
09/20/2014	43
06/13/2014	23
02/11/2014	55
08/16/2014	48
01/23/2014	55
07/26/2013	48
09/29/2013	65
10/10/2014	48
06/30/2013	25
07/30/2013	48
04/02/2014	28
11/11/2013	53
10/28/2013	55
09/26/2014	58
07/17/2013	48
07/12/2014	58
04/09/2014	24
12/05/2013	55
06/05/2014	22
10/06/2013	45
07/26/2014	52
05/09/2014	21
08/08/2013	43
02/28/2014	45
06/02/2014	24
09/10/2014	48
06/26/2013	17
11/12/2013	58
10/09/2013	48
