Date	Average
09/20/2014	65
06/13/2014	53
02/11/2014	45
08/16/2014	65
01/23/2014	75
07/26/2013	58
09/29/2013	55
10/10/2014	65
06/30/2013	38
07/30/2013	55
04/02/2014	75
10/28/2013	55
09/26/2014	65
07/17/2013	58
07/12/2014	65
04/09/2014	55
12/05/2013	85
06/05/2014	55
10/06/2013	65
07/26/2014	65
05/09/2014	55
08/08/2013	55
02/28/2014	65
06/02/2014	55
09/10/2014	65
06/26/2013	38
11/12/2013	110
10/09/2013	65
