Date	Average
08/01/2013	65
09/28/2014	85
08/17/2014	85
01/27/2014	78
10/24/2014	85
09/15/2014	95
10/12/2013	85
10/27/2014	85
08/15/2013	75
04/07/2014	78
01/14/2014	65
06/08/2014	85
08/25/2014	85
10/25/2013	85
12/13/2013	75
06/04/2014	95
10/20/2013	95
06/25/2013	65
11/07/2013	85
05/18/2014	85
09/24/2013	85
10/15/2013	95
03/11/2014	65
08/04/2013	75
01/28/2014	65
08/26/2013	73
03/26/2014	65
12/04/2013	77
10/10/2013	85
01/09/2014	65
07/16/2013	65
09/09/2014	95
03/07/2014	75
04/15/2014	65
10/30/2013	95
07/15/2014	95
06/26/2014	85
01/02/2014	65
06/28/2013	65
03/27/2014	65
07/21/2013	65
01/22/2014	65
10/23/2013	95
07/23/2014	85
09/21/2014	85
09/04/2013	75
03/21/2014	65
04/23/2014	95
04/27/2014	85
09/16/2013	75
01/03/2014	65
01/05/2014	65
11/03/2013	85
06/17/2014	105
08/06/2014	85
01/08/2014	65
04/17/2014	85
07/31/2014	105
09/15/2013	75
09/19/2014	85
06/11/2014	115
06/10/2014	115
11/17/2013	88
12/01/2013	75
08/25/2013	65
10/13/2014	77
02/24/2014	65
07/14/2014	85
12/19/2013	75
06/20/2014	75
02/18/2014	65
11/25/2013	85
07/19/2013	75
10/11/2013	85
07/30/2014	85
07/18/2014	65
05/25/2014	147
10/12/2014	85
07/12/2013	75
04/20/2014	75
02/23/2014	65
05/15/2014	83
08/08/2014	95
08/28/2014	95
08/12/2014	85
06/18/2013	65
05/27/2014	123
10/07/2013	85
07/02/2014	85
07/23/2013	65
01/01/2014	65
02/25/2014	65
11/22/2013	85
09/07/2014	85
05/19/2014	95
10/09/2014	75
09/30/2013	85
06/17/2013	65
10/16/2014	87
07/24/2013	65
07/10/2013	55
10/20/2014	85
05/30/2014	115
07/31/2013	75
11/06/2013	85
09/12/2013	75
07/28/2014	85
06/27/2013	65
05/07/2014	87
07/18/2013	65
11/03/2014	85
02/10/2014	55
09/14/2014	85
07/13/2014	105
07/05/2013	65
11/10/2014	87
05/12/2014	95
10/17/2014	85
12/23/2013	65
09/18/2014	85
03/09/2014	65
09/03/2013	65
10/01/2013	85
08/13/2014	85
05/11/2014	83
07/04/2013	65
04/04/2014	78
08/09/2014	85
07/25/2013	65
06/21/2013	65
01/21/2014	65
08/15/2014	85
10/29/2013	85
08/16/2013	65
08/23/2013	75
08/18/2014	85
11/27/2013	77
04/16/2014	75
11/09/2014	85
06/30/2014	85
03/14/2014	65
10/23/2014	85
10/16/2013	95
08/31/2014	85
07/14/2013	75
01/20/2014	65
02/07/2014	65
06/15/2014	115
03/23/2014	65
11/14/2013	85
09/02/2014	85
08/21/2014	85
12/08/2013	75
07/29/2013	65
09/27/2013	85
08/19/2014	85
05/06/2014	93
07/04/2014	85
08/20/2014	85
11/28/2013	85
11/02/2014	85
05/08/2014	85
06/16/2014	115
08/11/2014	85
07/27/2014	78
03/03/2014	75
07/05/2014	85
04/11/2014	65
09/22/2013	87
07/07/2014	85
07/25/2014	85
09/23/2014	87
12/27/2013	65
08/05/2014	95
09/05/2014	85
10/24/2013	95
10/14/2013	95
01/17/2014	65
12/16/2013	75
03/05/2014	75
12/26/2013	75
