Date	Average
07/17/2014	106
02/05/2014	89
01/16/2014	103
07/09/2014	105
08/22/2014	111
04/01/2014	122
10/29/2014	122
04/18/2014	107
06/19/2014	92
09/17/2013	118
09/02/2013	78
08/24/2014	111
12/18/2013	106
04/25/2014	108
10/21/2014	123
01/19/2014	103
04/22/2014	108
09/25/2013	113
08/27/2014	110
07/03/2014	108
09/03/2014	110
03/12/2014	108
08/14/2013	78
09/13/2013	118
02/12/2014	93
10/04/2013	108
08/05/2013	83
02/26/2014	100
03/18/2014	113
06/24/2014	95
10/03/2013	108
09/04/2014	110
07/03/2013	95
09/20/2014	108
06/13/2014	88
02/11/2014	93
08/16/2014	113
01/23/2014	97
07/26/2013	88
09/29/2013	113
10/10/2014	118
06/30/2013	95
07/30/2013	85
04/02/2014	125
11/11/2013	105
10/28/2013	95
09/26/2014	108
07/17/2013	88
07/12/2014	104
04/09/2014	118
12/05/2013	98
06/05/2014	93
10/06/2013	108
07/26/2014	108
05/09/2014	103
08/08/2013	80
02/28/2014	100
06/02/2014	98
09/10/2014	110
06/26/2013	98
11/12/2013	103
10/09/2013	108
