Date	Average
07/09/2014	63
08/22/2014	65
04/01/2014	93
10/29/2014	85
04/18/2014	83
06/19/2014	58
09/17/2013	83
09/02/2013	58
08/24/2014	77
12/18/2013	88
04/25/2014	88
10/21/2014	97
01/19/2014	98
04/22/2014	85
09/25/2013	83
08/27/2014	87
07/03/2014	58
09/03/2014	85
03/12/2014	95
08/14/2013	55
09/13/2013	78
02/12/2014	88
10/04/2013	83
08/05/2013	55
02/26/2014	88
03/18/2014	102
06/24/2014	58
10/03/2013	83
09/04/2014	87
07/03/2013	55
09/20/2014	106
06/13/2014	57
02/11/2014	83
08/16/2014	65
01/23/2014	93
07/26/2013	55
09/29/2013	83
10/10/2014	87
06/30/2013	55
07/30/2013	65
04/02/2014	95
11/11/2013	95
10/28/2013	75
09/26/2014	113
07/17/2013	55
07/12/2014	66
04/09/2014	85
12/05/2013	85
06/05/2014	65
10/06/2013	75
07/26/2014	59
05/09/2014	63
08/08/2013	55
02/28/2014	88
06/02/2014	67
09/10/2014	107
06/26/2013	55
11/12/2013	95
10/09/2013	78
