Date	Average
07/17/2014	46
02/05/2014	28
01/16/2014	31
08/12/2013	81
07/09/2014	48
08/22/2014	40
04/01/2014	27
10/29/2014	40
04/18/2014	28
06/19/2014	35
09/17/2013	103
09/02/2013	79
08/24/2014	40
12/18/2013	39
04/25/2014	30
10/21/2014	38
01/19/2014	29
04/22/2014	29
09/25/2013	98
08/27/2014	40
07/03/2014	46
09/03/2014	40
03/12/2014	30
08/14/2013	90
09/13/2013	88
02/12/2014	27
10/04/2013	93
08/05/2013	59
02/26/2014	29
03/18/2014	30
06/24/2014	38
10/03/2013	98
09/04/2014	40
07/03/2013	41
09/20/2014	39
06/13/2014	32
02/11/2014	27
08/16/2014	41
01/23/2014	30
07/26/2013	50
09/29/2013	93
10/10/2014	36
06/30/2013	37
07/30/2013	51
04/02/2014	28
11/11/2013	105
10/28/2013	103
09/26/2014	38
07/17/2013	49
07/12/2014	47
04/09/2014	28
12/05/2013	48
06/05/2014	29
10/06/2013	90
07/26/2014	45
05/09/2014	29
08/08/2013	61
02/28/2014	30
06/02/2014	30
09/10/2014	39
06/26/2013	34
11/12/2013	105
10/09/2013	93
