Date	Average
06/24/2014	87
10/03/2013	88
09/04/2014	117
07/03/2013	75
09/20/2014	125
06/13/2014	97
02/11/2014	105
08/16/2014	97
01/23/2014	175
07/26/2013	85
09/29/2013	88
10/10/2014	127
06/30/2013	75
07/30/2013	85
11/11/2013	145
10/28/2013	115
09/26/2014	125
07/17/2013	80
07/12/2014	95
04/09/2014	105
12/05/2013	175
06/05/2014	105
10/06/2013	145
07/26/2014	95
05/09/2014	117
08/08/2013	95
02/28/2014	95
06/02/2014	105
09/10/2014	107
06/26/2013	75
11/12/2013	145
10/09/2013	115
