Date	Average
03/12/2014	175
08/14/2013	125
09/13/2013	155
02/12/2014	145
10/04/2013	145
08/05/2013	125
02/26/2014	125
03/18/2014	175
06/24/2014	145
10/03/2013	125
09/04/2014	115
07/03/2013	125
09/20/2014	115
06/13/2014	145
02/11/2014	145
01/23/2014	145
07/26/2013	125
09/29/2013	145
10/10/2014	117
06/30/2013	125
07/30/2013	125
04/02/2014	190
11/11/2013	210
10/28/2013	125
09/26/2014	125
07/17/2013	125
07/12/2014	95
04/09/2014	175
12/05/2013	125
06/05/2014	155
10/06/2013	135
07/26/2014	97
05/09/2014	145
08/08/2013	125
02/28/2014	135
06/02/2014	175
09/10/2014	117
06/26/2013	125
11/12/2013	205
10/09/2013	125
