Date	Average
09/26/2014	48
07/17/2013	43
07/12/2014	38
04/09/2014	67
12/05/2013	65
06/05/2014	42
10/06/2013	43
07/26/2014	34
05/09/2014	53
08/08/2013	43
02/28/2014	195
06/02/2014	48
09/10/2014	43
06/26/2013	38
11/12/2013	49
10/09/2013	38
