Date	Average
12/05/2013	63
06/05/2014	53
10/06/2013	63
07/26/2014	38
05/09/2014	60
08/08/2013	58
06/02/2014	52
09/10/2014	45
06/26/2013	33
10/09/2013	58
